time_window,accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4
10 11:20:00,0.9326923076923077,104,9,0.11538461538461539,0.0951923076923077,0.08653846153846154,0.0923076923076923
10 11:40:00,0.9340659340659341,91,4,0.054945054945054944,0.04725274725274725,0.04395604395604396,0.046153846153846156
10 12:00:00,0.868421052631579,76,5,0.10526315789473684,0.07763157894736843,0.06578947368421052,0.07368421052631578
10 12:20:00,0.8529411764705882,68,9,0.14705882352941177,0.13676470588235295,0.1323529411764706,0.13529411764705881
10 12:40:00,0.9014084507042254,71,11,0.19718309859154928,0.1676056338028169,0.15492957746478872,0.16338028169014085
10 13:00:00,0.8985507246376812,69,5,0.10144927536231885,0.08115942028985507,0.07246376811594203,0.0782608695652174
10 13:20:00,0.9047619047619048,63,9,0.2222222222222222,0.16666666666666666,0.14285714285714285,0.15873015873015872
10 13:40:00,0.9090909090909091,77,10,0.22077922077922077,0.15714285714285714,0.12987012987012986,0.14805194805194805
10 14:00:00,0.8076923076923077,104,17,0.2403846153846154,0.18653846153846151,0.16346153846153846,0.17884615384615385
10 14:20:00,0.8791208791208791,91,22,0.32967032967032966,0.2681318681318681,0.24175824175824176,0.25934065934065936
10 14:40:00,0.8681318681318682,91,7,0.0989010989010989,0.08351648351648351,0.07692307692307693,0.08131868131868132
10 15:00:00,0.9158878504672897,107,4,0.06542056074766354,0.04579439252336449,0.037383177570093455,0.04299065420560747
10 15:20:00,0.9506172839506173,81,2,0.04938271604938271,0.03209876543209877,0.024691358024691357,0.029629629629629627
10 15:40:00,0.979381443298969,97,0,,,,
10 16:00:00,0.9368421052631579,95,6,0.07368421052631578,0.0663157894736842,0.06315789473684211,0.06526315789473684
10 16:20:00,0.9411764705882353,68,2,0.04411764705882353,0.033823529411764704,0.029411764705882353,0.03235294117647059
10 16:40:00,0.9382716049382716,81,4,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271
10 17:00:00,0.9479166666666666,96,11,0.19791666666666666,0.13958333333333334,0.11458333333333333,0.13125
10 17:20:00,0.883495145631068,103,13,0.1941747572815534,0.14660194174757282,0.1262135922330097,0.13980582524271845
10 17:40:00,0.8349514563106796,103,17,0.2524271844660194,0.1912621359223301,0.1650485436893204,0.1825242718446602
10 18:00:00,0.8068181818181818,88,13,0.2159090909090909,0.16818181818181818,0.14772727272727273,0.16136363636363635
10 18:20:00,0.75,92,16,0.2717391304347826,0.20326086956521738,0.17391304347826086,0.19347826086956524
10 18:40:00,0.8536585365853658,82,15,0.23170731707317074,0.19756097560975608,0.18292682926829268,0.1926829268292683
10 19:00:00,0.9090909090909091,66,11,0.22727272727272727,0.18484848484848485,0.16666666666666666,0.1787878787878788
10 19:20:00,0.8360655737704918,61,4,0.08196721311475409,0.07049180327868852,0.06557377049180328,0.06885245901639345
10 19:40:00,0.9166666666666666,36,4,0.16666666666666666,0.12777777777777777,0.1111111111111111,0.12222222222222223
10 20:00:00,0.875,24,3,0.20833333333333334,0.15,0.125,0.14166666666666666
10 20:20:00,0.8863636363636364,44,5,0.13636363636363635,0.12045454545454545,0.11363636363636363,0.11818181818181818
10 20:40:00,0.84,25,6,0.32,0.264,0.24,0.256
11 08:00:00,0.9230769230769231,13,1,0.15384615384615385,0.1,0.07692307692307693,0.0923076923076923
11 08:20:00,0.9473684210526315,19,0,,,,
11 08:40:00,0.9230769230769231,26,3,0.19230769230769232,0.13846153846153847,0.11538461538461539,0.13076923076923078
11 09:00:00,0.9333333333333333,45,2,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446
11 09:20:00,1.0,36,1,0.05555555555555555,0.036111111111111115,0.027777777777777776,0.03333333333333333
11 09:40:00,0.9333333333333333,60,3,0.1,0.065,0.05,0.060000000000000005
11 10:00:00,0.926829268292683,82,6,0.0975609756097561,0.08048780487804878,0.07317073170731707,0.07804878048780488
11 10:20:00,0.927536231884058,69,1,0.028985507246376812,0.01884057971014493,0.014492753623188406,0.017391304347826087
11 10:40:00,0.925,80,9,0.1625,0.1275,0.1125,0.12250000000000001
11 11:00:00,0.8738738738738738,111,15,0.21621621621621623,0.15945945945945944,0.13513513513513514,0.15135135135135136
11 11:20:00,0.8260869565217391,92,18,0.32608695652173914,0.23478260869565218,0.1956521739130435,0.2217391304347826
11 11:40:00,0.8148148148148148,81,14,0.2345679012345679,0.19135802469135801,0.1728395061728395,0.18518518518518517
11 12:00:00,0.7763157894736842,76,17,0.3684210526315789,0.26710526315789473,0.2236842105263158,0.25263157894736843
11 12:20:00,0.9090909090909091,55,14,0.36363636363636365,0.2872727272727273,0.2545454545454545,0.27636363636363637
11 12:40:00,0.8928571428571429,56,7,0.19642857142857142,0.1464285714285714,0.125,0.1392857142857143
11 13:00:00,0.8809523809523809,42,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
11 13:20:00,0.9615384615384616,52,4,0.09615384615384616,0.08269230769230769,0.07692307692307693,0.08076923076923077
11 13:40:00,0.9574468085106383,47,1,0.0425531914893617,0.027659574468085108,0.02127659574468085,0.02553191489361702
11 14:00:00,0.7894736842105263,76,12,0.21052631578947367,0.17368421052631577,0.15789473684210525,0.16842105263157894
11 14:20:00,0.7049180327868853,61,10,0.22950819672131148,0.18360655737704917,0.16393442622950818,0.17704918032786887
11 14:40:00,0.8545454545454545,55,13,0.3090909090909091,0.2581818181818182,0.23636363636363636,0.2509090909090909
11 15:00:00,0.8709677419354839,62,9,0.24193548387096775,0.17419354838709677,0.14516129032258066,0.16451612903225804
11 15:20:00,0.8125,64,12,0.296875,0.2203125,0.1875,0.209375
11 15:40:00,0.8472222222222222,72,9,0.1388888888888889,0.12916666666666668,0.125,0.12777777777777777
11 16:00:00,0.8888888888888888,90,10,0.15555555555555556,0.12444444444444444,0.1111111111111111,0.12000000000000001
11 16:20:00,0.9054054054054054,74,10,0.20270270270270271,0.1554054054054054,0.13513513513513514,0.14864864864864866
11 16:40:00,0.9130434782608695,92,7,0.13043478260869565,0.09239130434782608,0.07608695652173914,0.08695652173913043
11 17:00:00,0.7875,80,17,0.3,0.23875000000000002,0.2125,0.22999999999999998
11 17:20:00,0.864406779661017,59,7,0.1864406779661017,0.13898305084745763,0.11864406779661017,0.13220338983050847
11 17:40:00,0.8292682926829268,82,6,0.12195121951219512,0.0878048780487805,0.07317073170731707,0.08292682926829269
11 18:00:00,0.8461538461538461,65,4,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.06153846153846154
11 18:20:00,0.9705882352941176,68,3,0.058823529411764705,0.048529411764705876,0.04411764705882353,0.047058823529411764
11 18:40:00,0.8793103448275862,58,8,0.20689655172413793,0.1586206896551724,0.13793103448275862,0.1517241379310345
11 19:00:00,0.9090909090909091,55,7,0.21818181818181817,0.15454545454545454,0.12727272727272726,0.14545454545454545
11 19:20:00,0.9487179487179487,39,2,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128
11 19:40:00,0.9285714285714286,42,2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
11 20:00:00,0.8867924528301887,53,11,0.3018867924528302,0.2358490566037736,0.20754716981132076,0.22641509433962265
11 20:20:00,0.875,32,7,0.34375,0.25625,0.21875,0.24375
11 20:40:00,0.9411764705882353,17,2,0.17647058823529413,0.13529411764705881,0.11764705882352941,0.12941176470588237
12 08:00:00,0.9166666666666666,24,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
12 08:20:00,0.967741935483871,31,2,0.0967741935483871,0.07419354838709677,0.06451612903225806,0.07096774193548387
12 08:40:00,0.868421052631579,38,6,0.2894736842105263,0.19736842105263158,0.15789473684210525,0.18421052631578946
12 09:00:00,0.9444444444444444,54,4,0.12962962962962962,0.09074074074074075,0.07407407407407407,0.08518518518518518
12 09:20:00,0.9210526315789473,76,6,0.11842105263157894,0.09078947368421053,0.07894736842105263,0.08684210526315789
12 09:40:00,0.9493670886075949,79,2,0.05063291139240506,0.03291139240506329,0.02531645569620253,0.030379746835443037
12 10:00:00,0.9,130,18,0.2153846153846154,0.16153846153846155,0.13846153846153847,0.15384615384615385
12 10:20:00,0.9333333333333333,105,4,0.06666666666666667,0.04666666666666667,0.0380952380952381,0.043809523809523805
12 10:40:00,0.8907563025210085,119,9,0.1092436974789916,0.08571428571428572,0.07563025210084033,0.0823529411764706
12 11:00:00,0.7012987012987013,154,48,0.5194805194805194,0.37402597402597404,0.3116883116883117,0.35324675324675325
12 11:20:00,0.7522123893805309,113,25,0.34513274336283184,0.25840707964601767,0.22123893805309736,0.24601769911504426
12 11:40:00,0.8645833333333334,96,20,0.34375,0.2489583333333333,0.20833333333333334,0.2354166666666667
12 12:00:00,0.8235294117647058,85,11,0.17647058823529413,0.14352941176470588,0.12941176470588237,0.1388235294117647
12 12:20:00,0.9482758620689655,58,3,0.08620689655172414,0.06206896551724138,0.05172413793103448,0.05862068965517241
12 12:40:00,0.9259259259259259,54,3,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
12 13:00:00,0.8857142857142857,70,12,0.24285714285714285,0.19285714285714287,0.17142857142857143,0.18571428571428572
12 13:20:00,0.8529411764705882,68,8,0.19117647058823528,0.13970588235294118,0.11764705882352941,0.1323529411764706
12 13:40:00,0.8571428571428571,77,15,0.24675324675324675,0.21038961038961038,0.19480519480519481,0.2051948051948052
12 14:00:00,0.7636363636363637,110,26,0.3181818181818182,0.2609090909090909,0.23636363636363636,0.25272727272727274
12 14:20:00,0.8489208633093526,139,23,0.26618705035971224,0.19568345323741007,0.16546762589928057,0.18561151079136692
12 14:40:00,0.8309859154929577,142,28,0.2746478873239437,0.22042253521126762,0.19718309859154928,0.21267605633802816
12 15:00:00,0.8378378378378378,148,23,0.23648648648648649,0.17972972972972973,0.1554054054054054,0.17162162162162162
12 15:20:00,0.82,150,32,0.32,0.24533333333333332,0.21333333333333335,0.2346666666666667
12 15:40:00,0.916030534351145,131,14,0.15267175572519084,0.12061068702290077,0.10687022900763359,0.11603053435114503
12 16:00:00,0.9516129032258065,124,9,0.12096774193548387,0.08709677419354839,0.07258064516129033,0.08225806451612902
12 16:20:00,0.941747572815534,103,7,0.08737864077669903,0.07378640776699029,0.06796116504854369,0.07184466019417476
12 16:40:00,0.9591836734693877,98,4,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224
12 17:00:00,0.9577464788732394,71,3,0.07042253521126761,0.05070422535211268,0.04225352112676056,0.04788732394366197
12 17:20:00,0.8977272727272727,88,4,0.09090909090909091,0.05909090909090909,0.045454545454545456,0.05454545454545454
12 17:40:00,0.8857142857142857,70,5,0.08571428571428572,0.0757142857142857,0.07142857142857142,0.07428571428571429
12 18:00:00,0.9076923076923077,65,5,0.12307692307692308,0.09076923076923077,0.07692307692307693,0.08615384615384615
12 18:20:00,0.922077922077922,77,6,0.12987012987012986,0.09350649350649351,0.07792207792207792,0.08831168831168831
12 18:40:00,0.8648648648648649,74,6,0.13513513513513514,0.0972972972972973,0.08108108108108109,0.09189189189189188
12 19:00:00,0.859375,64,4,0.09375,0.071875,0.0625,0.06875
12 19:20:00,0.9333333333333333,60,5,0.13333333333333333,0.09833333333333334,0.08333333333333333,0.09333333333333332
12 19:40:00,0.9818181818181818,55,3,0.07272727272727272,0.06,0.05454545454545454,0.05818181818181818
12 20:00:00,0.9736842105263158,38,2,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
12 20:20:00,0.9523809523809523,21,2,0.14285714285714285,0.10952380952380951,0.09523809523809523,0.10476190476190476
12 20:40:00,0.8620689655172413,29,5,0.27586206896551724,0.20344827586206898,0.1724137931034483,0.19310344827586207
13 08:00:00,0.5714285714285714,7,4,1.1428571428571428,0.7428571428571429,0.5714285714285714,0.6857142857142857
13 08:20:00,0.5714285714285714,21,10,0.7142857142857143,0.5476190476190477,0.47619047619047616,0.5238095238095238
13 08:40:00,0.7142857142857143,14,7,0.7142857142857143,0.5642857142857143,0.5,0.5428571428571428
13 09:00:00,0.8695652173913043,23,7,0.43478260869565216,0.34347826086956523,0.30434782608695654,0.33043478260869563
13 09:20:00,0.8541666666666666,48,3,0.10416666666666667,0.075,0.0625,0.07083333333333333
13 09:40:00,0.8888888888888888,63,7,0.1746031746031746,0.13015873015873014,0.1111111111111111,0.1238095238095238
13 10:00:00,0.8481012658227848,79,9,0.16455696202531644,0.1291139240506329,0.11392405063291139,0.12405063291139241
13 10:20:00,0.7669902912621359,103,27,0.42718446601941745,0.3116504854368932,0.2621359223300971,0.29514563106796116
13 10:40:00,0.6204379562043796,137,44,0.45255474452554745,0.3605839416058394,0.32116788321167883,0.34744525547445254
13 11:00:00,0.676056338028169,142,49,0.5704225352112676,0.4126760563380282,0.34507042253521125,0.3901408450704225
13 11:20:00,0.8504672897196262,107,38,0.5420560747663551,0.411214953271028,0.35514018691588783,0.3925233644859813
13 11:40:00,0.8170731707317073,82,10,0.1951219512195122,0.14390243902439026,0.12195121951219512,0.13658536585365852
13 12:00:00,0.8846153846153846,78,7,0.15384615384615385,0.10897435897435898,0.08974358974358974,0.10256410256410256
13 12:20:00,0.8428571428571429,70,7,0.15714285714285714,0.11714285714285713,0.1,0.11142857142857143
13 12:40:00,0.896551724137931,58,5,0.15517241379310345,0.10689655172413794,0.08620689655172414,0.09999999999999999
13 13:00:00,0.9761904761904762,42,0,,,,
13 13:20:00,0.9420289855072463,69,3,0.08695652173913043,0.05652173913043478,0.043478260869565216,0.052173913043478265
13 13:40:00,0.8727272727272727,110,12,0.16363636363636364,0.12545454545454546,0.10909090909090909,0.12
13 14:00:00,0.9313725490196079,102,6,0.09803921568627451,0.07058823529411765,0.058823529411764705,0.06666666666666667
13 14:20:00,0.8938053097345132,113,9,0.13274336283185842,0.09557522123893807,0.07964601769911504,0.09026548672566372
13 14:40:00,0.9279279279279279,111,4,0.05405405405405406,0.04144144144144144,0.036036036036036036,0.039639639639639644
13 15:00:00,0.9236111111111112,144,8,0.0763888888888889,0.06180555555555556,0.05555555555555555,0.05972222222222222
13 15:20:00,0.9557522123893806,113,14,0.17699115044247787,0.13982300884955753,0.12389380530973451,0.13451327433628318
13 15:40:00,0.9391304347826087,115,7,0.09565217391304348,0.07130434782608695,0.06086956521739131,0.06782608695652174
13 16:00:00,0.9423076923076923,104,5,0.07692307692307693,0.05673076923076924,0.04807692307692308,0.05384615384615384
13 16:20:00,0.9428571428571428,105,5,0.08571428571428572,0.05904761904761905,0.047619047619047616,0.05523809523809524
13 16:40:00,0.9090909090909091,99,12,0.1919191919191919,0.14242424242424243,0.12121212121212122,0.13535353535353536
13 17:00:00,0.9270833333333334,96,5,0.07291666666666667,0.05833333333333333,0.052083333333333336,0.05625
13 17:20:00,0.9550561797752809,89,8,0.10112359550561797,0.09325842696629215,0.0898876404494382,0.09213483146067415
13 17:40:00,0.8918918918918919,74,5,0.08108108108108109,0.07162162162162163,0.06756756756756757,0.07027027027027027
13 18:00:00,0.898876404494382,89,13,0.21348314606741572,0.1662921348314607,0.14606741573033707,0.1595505617977528
13 18:20:00,0.8513513513513513,74,6,0.0945945945945946,0.08513513513513513,0.08108108108108109,0.08378378378378379
13 18:40:00,0.8904109589041096,73,5,0.1232876712328767,0.08493150684931507,0.0684931506849315,0.07945205479452054
13 19:00:00,0.8472222222222222,72,5,0.09722222222222222,0.07777777777777778,0.06944444444444445,0.07500000000000001
13 19:20:00,0.9305555555555556,72,9,0.18055555555555555,0.14166666666666666,0.125,0.13611111111111113
13 19:40:00,0.8378378378378378,74,10,0.20270270270270271,0.1554054054054054,0.13513513513513514,0.14864864864864866
13 20:00:00,0.8571428571428571,56,8,0.23214285714285715,0.16964285714285715,0.14285714285714285,0.16071428571428573
13 20:20:00,0.9428571428571428,35,4,0.17142857142857143,0.13142857142857142,0.11428571428571428,0.12571428571428572
13 20:40:00,0.875,40,6,0.225,0.17250000000000001,0.15,0.16499999999999998
14 08:00:00,0.9047619047619048,21,3,0.2857142857142857,0.18571428571428572,0.14285714285714285,0.17142857142857143
14 08:20:00,0.9166666666666666,24,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
14 08:40:00,0.9545454545454546,44,1,0.045454545454545456,0.029545454545454545,0.022727272727272728,0.02727272727272727
14 09:00:00,0.9824561403508771,57,2,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561
14 09:20:00,0.9431818181818182,88,8,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
14 09:40:00,0.898989898989899,99,8,0.1414141414141414,0.098989898989899,0.08080808080808081,0.09292929292929292
14 10:00:00,0.9101123595505618,89,6,0.10112359550561797,0.07752808988764046,0.06741573033707865,0.0741573033707865
14 10:20:00,0.9381443298969072,97,5,0.07216494845360824,0.057731958762886594,0.05154639175257732,0.05567010309278351
14 10:40:00,0.9172932330827067,133,11,0.12030075187969924,0.09398496240601503,0.08270676691729323,0.09022556390977443
14 11:00:00,0.8823529411764706,153,17,0.1830065359477124,0.1326797385620915,0.1111111111111111,0.12549019607843137
14 11:20:00,0.856,125,19,0.208,0.1688,0.152,0.16319999999999998
14 11:40:00,0.8760330578512396,121,5,0.049586776859504134,0.04380165289256198,0.04132231404958678,0.04297520661157025
14 12:00:00,0.9113924050632911,79,2,0.0379746835443038,0.02911392405063291,0.02531645569620253,0.027848101265822787
14 12:20:00,0.948051948051948,77,7,0.11688311688311688,0.09870129870129869,0.09090909090909091,0.09610389610389611
14 12:40:00,0.9180327868852459,61,1,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082
14 13:00:00,0.9611650485436893,103,3,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301
14 13:20:00,0.8522727272727273,88,13,0.23863636363636365,0.17500000000000002,0.14772727272727273,0.1659090909090909
14 13:40:00,0.8936170212765957,94,21,0.35106382978723405,0.26170212765957446,0.22340425531914893,0.24893617021276596
14 14:00:00,0.8549618320610687,131,28,0.366412213740458,0.2595419847328244,0.21374045801526717,0.24427480916030533
14 14:20:00,0.8642857142857143,140,18,0.17857142857142858,0.14357142857142857,0.12857142857142856,0.13857142857142857
14 14:40:00,0.8707482993197279,147,24,0.23809523809523808,0.18571428571428572,0.16326530612244897,0.17823129251700678
14 15:00:00,0.874251497005988,167,20,0.16766467065868262,0.1341317365269461,0.11976047904191617,0.12934131736526946
14 15:20:00,0.8271604938271605,162,25,0.2345679012345679,0.17839506172839506,0.15432098765432098,0.17037037037037037
14 15:40:00,0.9115646258503401,147,28,0.272108843537415,0.21496598639455783,0.19047619047619047,0.20680272108843537
14 16:00:00,0.8811188811188811,143,14,0.14685314685314685,0.1125874125874126,0.0979020979020979,0.1076923076923077
14 16:20:00,0.917910447761194,134,11,0.12686567164179105,0.0955223880597015,0.08208955223880597,0.09104477611940298
14 16:40:00,0.8947368421052632,114,11,0.14035087719298245,0.10964912280701754,0.09649122807017543,0.10526315789473684
14 17:00:00,0.9117647058823529,102,6,0.10784313725490197,0.07352941176470588,0.058823529411764705,0.06862745098039216
14 17:20:00,0.9111111111111111,90,9,0.15555555555555556,0.11666666666666667,0.1,0.1111111111111111
14 17:40:00,0.9010989010989011,91,8,0.10989010989010989,0.0945054945054945,0.08791208791208792,0.09230769230769231
14 18:00:00,0.8762886597938144,97,5,0.09278350515463918,0.06391752577319587,0.05154639175257732,0.059793814432989686
14 18:20:00,0.927710843373494,83,7,0.12048192771084337,0.09518072289156627,0.08433734939759036,0.09156626506024096
14 18:40:00,0.921875,64,6,0.140625,0.1078125,0.09375,0.103125
14 19:00:00,0.8913043478260869,92,7,0.09782608695652174,0.08260869565217391,0.07608695652173914,0.08043478260869566
14 19:20:00,0.9066666666666666,75,11,0.22666666666666666,0.1706666666666667,0.14666666666666667,0.16266666666666665
14 19:40:00,0.8648648648648649,74,13,0.24324324324324326,0.19594594594594594,0.17567567567567569,0.1891891891891892
14 20:00:00,0.71875,64,7,0.1875,0.1328125,0.109375,0.125
14 20:20:00,0.8444444444444444,45,7,0.2,0.1688888888888889,0.15555555555555556,0.16444444444444445
14 20:40:00,0.8333333333333334,36,7,0.3055555555555556,0.22777777777777775,0.19444444444444445,0.21666666666666667
15 08:00:00,0.85,20,0,,,,
15 08:20:00,0.9705882352941176,34,3,0.17647058823529413,0.11470588235294117,0.08823529411764706,0.10588235294117647
15 08:40:00,1.0,27,2,0.1111111111111111,0.08518518518518518,0.07407407407407407,0.08148148148148149
15 09:00:00,0.94,50,1,0.04,0.026000000000000002,0.02,0.024
15 09:20:00,0.9830508474576272,59,1,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288
15 09:40:00,0.9722222222222222,108,1,0.018518518518518517,0.012037037037037037,0.009259259259259259,0.011111111111111112
15 10:00:00,0.9736842105263158,114,2,0.02631578947368421,0.020175438596491225,0.017543859649122806,0.01929824561403509
15 10:20:00,0.8762886597938144,97,6,0.08247422680412371,0.06804123711340206,0.061855670103092786,0.06597938144329897
15 10:40:00,0.9537037037037037,108,6,0.09259259259259259,0.06666666666666667,0.05555555555555555,0.06296296296296296
15 11:00:00,0.9047619047619048,126,9,0.11904761904761904,0.08571428571428572,0.07142857142857142,0.08095238095238094
15 11:20:00,0.8761061946902655,113,7,0.09734513274336283,0.07256637168141593,0.061946902654867256,0.06902654867256637
15 11:40:00,0.8879310344827587,116,8,0.11206896551724138,0.08189655172413793,0.06896551724137931,0.07758620689655173
15 12:00:00,0.9634146341463414,82,1,0.024390243902439025,0.015853658536585366,0.012195121951219513,0.014634146341463414
15 12:20:00,0.9,70,3,0.07142857142857142,0.05142857142857143,0.04285714285714286,0.04857142857142857
15 12:40:00,0.96,75,4,0.08,0.06133333333333333,0.05333333333333334,0.05866666666666667
15 13:00:00,0.96875,64,5,0.09375,0.0828125,0.078125,0.08125
15 13:20:00,0.9285714285714286,112,5,0.07142857142857142,0.05267857142857143,0.044642857142857144,0.049999999999999996
15 13:40:00,0.9083969465648855,131,18,0.22137404580152673,0.16259541984732825,0.13740458015267176,0.15419847328244274
15 14:00:00,0.9027777777777778,144,15,0.16666666666666666,0.12291666666666666,0.10416666666666667,0.11666666666666667
15 14:20:00,0.8666666666666667,150,21,0.19333333333333333,0.156,0.14,0.15066666666666667
15 14:40:00,0.8787878787878788,165,28,0.24848484848484848,0.19333333333333333,0.1696969696969697,0.18545454545454546
15 15:00:00,0.847457627118644,177,39,0.3502824858757062,0.2593220338983051,0.22033898305084745,0.24632768361581922
15 15:20:00,0.863013698630137,146,21,0.21232876712328766,0.1643835616438356,0.14383561643835616,0.15753424657534246
15 15:40:00,0.9172413793103448,145,20,0.2,0.15655172413793103,0.13793103448275862,0.1503448275862069
15 16:00:00,0.9259259259259259,135,7,0.08148148148148149,0.060740740740740734,0.05185185185185185,0.057777777777777775
15 16:20:00,0.9385964912280702,114,6,0.08771929824561403,0.06315789473684211,0.05263157894736842,0.05964912280701754
15 16:40:00,0.96,100,8,0.12,0.092,0.08,0.08800000000000001
15 17:00:00,0.9024390243902439,123,5,0.056910569105691054,0.04552845528455284,0.04065040650406504,0.04390243902439025
15 17:20:00,0.9504132231404959,121,7,0.06611570247933884,0.06033057851239669,0.05785123966942149,0.05950413223140496
15 17:40:00,0.9130434782608695,92,7,0.11956521739130435,0.0891304347826087,0.07608695652173914,0.08478260869565217
15 18:00:00,0.9081632653061225,98,11,0.12244897959183673,0.1153061224489796,0.11224489795918367,0.11428571428571428
15 18:20:00,0.9019607843137255,102,14,0.21568627450980393,0.16078431372549018,0.13725490196078433,0.15294117647058822
15 18:40:00,0.8367346938775511,98,13,0.17346938775510204,0.14489795918367346,0.1326530612244898,0.14081632653061224
15 19:00:00,0.7887323943661971,71,13,0.30985915492957744,0.22112676056338026,0.18309859154929578,0.2084507042253521
15 19:20:00,0.8831168831168831,77,13,0.2987012987012987,0.2077922077922078,0.16883116883116883,0.19480519480519481
15 19:40:00,0.9066666666666666,75,11,0.24,0.17466666666666666,0.14666666666666667,0.16533333333333333
15 20:00:00,0.7903225806451613,62,11,0.24193548387096775,0.19677419354838707,0.1774193548387097,0.1903225806451613
15 20:20:00,0.9016393442622951,61,8,0.22950819672131148,0.16065573770491803,0.13114754098360656,0.15081967213114753
15 20:40:00,0.7346938775510204,49,18,0.5918367346938775,0.4346938775510204,0.3673469387755102,0.4122448979591837
16 08:00:00,0.95,20,1,0.05,0.05,0.05,0.05
16 08:20:00,0.9210526315789473,38,2,0.07894736842105263,0.06052631578947368,0.05263157894736842,0.05789473684210527
16 08:40:00,0.9245283018867925,53,2,0.05660377358490566,0.04339622641509434,0.03773584905660377,0.041509433962264156
16 09:00:00,0.9375,64,5,0.109375,0.0875,0.078125,0.084375
16 09:20:00,0.8787878787878788,99,9,0.1414141414141414,0.10606060606060606,0.09090909090909091,0.10101010101010101
16 09:40:00,0.8461538461538461,104,11,0.16346153846153846,0.12307692307692308,0.10576923076923077,0.11730769230769231
16 10:00:00,0.8796296296296297,108,13,0.17592592592592593,0.13703703703703704,0.12037037037037036,0.13148148148148148
16 10:20:00,0.9,140,19,0.2,0.155,0.1357142857142857,0.14857142857142858
16 10:40:00,0.8775510204081632,147,22,0.19047619047619047,0.1619047619047619,0.14965986394557823,0.15782312925170067
16 11:00:00,0.8819444444444444,144,30,0.3194444444444444,0.24166666666666664,0.20833333333333334,0.23055555555555557
16 11:20:00,0.8496732026143791,153,29,0.28104575163398693,0.2169934640522876,0.1895424836601307,0.20784313725490197
16 11:40:00,0.7946428571428571,112,15,0.20535714285714285,0.15535714285714283,0.13392857142857142,0.14821428571428572
16 12:00:00,0.9391304347826087,115,12,0.1391304347826087,0.11478260869565217,0.10434782608695652,0.11130434782608696
16 12:20:00,0.9158878504672897,107,5,0.08411214953271028,0.05794392523364486,0.04672897196261682,0.05420560747663551
16 12:40:00,0.9150943396226415,106,8,0.12264150943396226,0.08962264150943396,0.07547169811320754,0.08490566037735849
16 13:00:00,0.9108910891089109,101,9,0.12871287128712872,0.10099009900990098,0.0891089108910891,0.09702970297029703
16 13:20:00,0.8384615384615385,130,23,0.2692307692307692,0.20461538461538462,0.17692307692307693,0.19538461538461538
16 13:40:00,0.8590604026845637,149,40,0.42953020134228187,0.3167785234899329,0.2684563758389262,0.3006711409395973
16 14:00:00,0.7,190,67,0.4842105263157895,0.39210526315789473,0.3526315789473684,0.37894736842105264
16 14:20:00,0.7865168539325843,178,56,0.4550561797752809,0.35674157303370785,0.3146067415730337,0.34269662921348315
16 14:40:00,0.78125,192,59,0.484375,0.36041666666666666,0.3072916666666667,0.34270833333333334
16 15:00:00,0.7050691244239631,217,65,0.43317972350230416,0.33963133640552995,0.2995391705069124,0.3262672811059908
16 15:20:00,0.8659217877094972,179,45,0.3743016759776536,0.28826815642458103,0.25139664804469275,0.2759776536312849
16 15:40:00,0.8453038674033149,181,34,0.281767955801105,0.21602209944751383,0.1878453038674033,0.20662983425414364
16 16:00:00,0.8805970149253731,134,13,0.11194029850746269,0.10149253731343283,0.09701492537313433,0.1
16 16:20:00,0.9307692307692308,130,14,0.14615384615384616,0.11923076923076924,0.1076923076923077,0.11538461538461539
16 16:40:00,0.8379888268156425,179,30,0.25139664804469275,0.19273743016759776,0.16759776536312848,0.18435754189944134
16 17:00:00,0.8343949044585988,157,28,0.25477707006369427,0.20127388535031848,0.17834394904458598,0.19363057324840763
16 17:20:00,0.8133333333333334,150,43,0.47333333333333333,0.3426666666666667,0.2866666666666667,0.324
16 17:40:00,0.7857142857142857,140,44,0.45714285714285713,0.35714285714285715,0.3142857142857143,0.34285714285714286
16 18:00:00,0.7611940298507462,134,41,0.44029850746268656,0.3462686567164179,0.30597014925373134,0.3328358208955224
16 18:20:00,0.7284768211920529,151,46,0.4304635761589404,0.3423841059602649,0.304635761589404,0.32980132450331123
