time_window,accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4
16 12:40:00,0.9150943396226415,106,8,0.12264150943396226,0.08962264150943396,0.07547169811320754,0.08490566037735849
16 13:00:00,0.9108910891089109,101,9,0.12871287128712872,0.10099009900990098,0.0891089108910891,0.09702970297029703
16 13:20:00,0.8384615384615385,130,23,0.2692307692307692,0.20461538461538462,0.17692307692307693,0.19538461538461538
16 13:40:00,0.8590604026845637,149,40,0.42953020134228187,0.3167785234899329,0.2684563758389262,0.3006711409395973
16 14:00:00,0.7,190,67,0.4842105263157895,0.39210526315789473,0.3526315789473684,0.37894736842105264
16 14:20:00,0.7865168539325843,178,56,0.4550561797752809,0.35674157303370785,0.3146067415730337,0.34269662921348315
16 14:40:00,0.78125,192,59,0.484375,0.36041666666666666,0.3072916666666667,0.34270833333333334
16 15:00:00,0.7050691244239631,217,65,0.43317972350230416,0.33963133640552995,0.2995391705069124,0.3262672811059908
16 15:20:00,0.8659217877094972,179,45,0.3743016759776536,0.28826815642458103,0.25139664804469275,0.2759776536312849
16 15:40:00,0.8453038674033149,181,34,0.281767955801105,0.21602209944751383,0.1878453038674033,0.20662983425414364
16 16:00:00,0.8805970149253731,134,13,0.11194029850746269,0.10149253731343283,0.09701492537313433,0.1
16 16:20:00,0.9307692307692308,130,14,0.14615384615384616,0.11923076923076924,0.1076923076923077,0.11538461538461539
16 16:40:00,0.8379888268156425,179,30,0.25139664804469275,0.19273743016759776,0.16759776536312848,0.18435754189944134
16 17:00:00,0.8343949044585988,157,28,0.25477707006369427,0.20127388535031848,0.17834394904458598,0.19363057324840763
16 17:20:00,0.8133333333333334,150,43,0.47333333333333333,0.3426666666666667,0.2866666666666667,0.324
16 17:40:00,0.7857142857142857,140,44,0.45714285714285713,0.35714285714285715,0.3142857142857143,0.34285714285714286
16 18:00:00,0.7611940298507462,134,41,0.44029850746268656,0.3462686567164179,0.30597014925373134,0.3328358208955224
16 18:20:00,0.7284768211920529,151,46,0.4304635761589404,0.3423841059602649,0.304635761589404,0.32980132450331123
16 18:40:00,0.7480314960629921,127,32,0.36220472440944884,0.2850393700787402,0.25196850393700787,0.27401574803149603
16 19:00:00,0.8431372549019608,102,17,0.2549019607843137,0.19313725490196076,0.16666666666666666,0.1843137254901961
16 19:20:00,0.8367346938775511,98,16,0.22448979591836735,0.1816326530612245,0.16326530612244897,0.17551020408163265
16 19:40:00,0.7884615384615384,104,21,0.25961538461538464,0.21923076923076923,0.20192307692307693,0.21346153846153845
16 20:00:00,0.9130434782608695,46,8,0.2608695652173913,0.19999999999999998,0.17391304347826086,0.19130434782608696
16 20:20:00,0.9259259259259259,54,5,0.14814814814814814,0.10925925925925926,0.09259259259259259,0.1037037037037037
16 20:40:00,0.9473684210526315,38,7,0.3157894736842105,0.2236842105263158,0.18421052631578946,0.21052631578947367
17 08:00:00,0.7142857142857143,14,2,0.21428571428571427,0.16428571428571428,0.14285714285714285,0.15714285714285717
17 08:20:00,0.9615384615384616,26,1,0.07692307692307693,0.05,0.038461538461538464,0.04615384615384615
17 08:40:00,0.7,20,4,0.35,0.24500000000000002,0.2,0.22999999999999998
17 09:00:00,0.6296296296296297,54,17,0.4444444444444444,0.35370370370370374,0.3148148148148148,0.34074074074074073
17 09:20:00,0.6625,80,34,0.7,0.5075000000000001,0.425,0.48
17 09:40:00,0.8514851485148515,101,22,0.37623762376237624,0.26534653465346536,0.21782178217821782,0.2495049504950495
17 10:00:00,0.8556701030927835,97,15,0.23711340206185566,0.17938144329896905,0.15463917525773196,0.1711340206185567
17 10:20:00,0.8316831683168316,101,23,0.3564356435643564,0.2663366336633663,0.22772277227722773,0.25346534653465347
17 10:40:00,0.9090909090909091,88,12,0.20454545454545456,0.15681818181818183,0.13636363636363635,0.15
17 11:00:00,0.88,100,14,0.23,0.16699999999999998,0.14,0.158
17 11:20:00,0.9080459770114943,87,9,0.16091954022988506,0.1206896551724138,0.10344827586206896,0.11494252873563218
17 11:40:00,0.8541666666666666,96,9,0.15625,0.1125,0.09375,0.10625
17 12:00:00,0.9066666666666666,75,2,0.04,0.030666666666666665,0.02666666666666667,0.029333333333333336
17 12:20:00,0.9821428571428571,56,2,0.05357142857142857,0.04107142857142857,0.03571428571428571,0.03928571428571429
17 12:40:00,0.9772727272727273,44,1,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
17 13:00:00,0.9210526315789473,38,1,0.05263157894736842,0.034210526315789476,0.02631578947368421,0.031578947368421054
17 13:20:00,0.9245283018867925,53,2,0.05660377358490566,0.04339622641509434,0.03773584905660377,0.041509433962264156
17 13:40:00,0.8552631578947368,76,7,0.13157894736842105,0.10394736842105264,0.09210526315789473,0.09999999999999999
17 14:00:00,0.9230769230769231,91,10,0.17582417582417584,0.12967032967032968,0.10989010989010989,0.12307692307692307
17 14:20:00,0.9195402298850575,87,6,0.11494252873563218,0.08275862068965517,0.06896551724137931,0.07816091954022988
17 14:40:00,0.8809523809523809,84,2,0.03571428571428571,0.027380952380952377,0.023809523809523808,0.02619047619047619
17 15:00:00,0.8958333333333334,96,3,0.052083333333333336,0.0375,0.03125,0.035416666666666666
17 15:20:00,0.9361702127659575,94,3,0.06382978723404255,0.04148936170212766,0.031914893617021274,0.03829787234042553
17 15:40:00,0.8977272727272727,88,6,0.10227272727272728,0.07840909090909091,0.06818181818181818,0.075
17 16:00:00,0.9368421052631579,95,6,0.07368421052631578,0.0663157894736842,0.06315789473684211,0.06526315789473684
17 16:20:00,0.9,70,1,0.02857142857142857,0.018571428571428572,0.014285714285714285,0.017142857142857144
17 16:40:00,0.92,75,0,,,,
17 17:00:00,0.9,100,7,0.1,0.079,0.07,0.076
17 17:20:00,0.881578947368421,76,5,0.11842105263157894,0.08157894736842106,0.06578947368421052,0.07631578947368421
17 17:40:00,0.9324324324324325,74,8,0.1891891891891892,0.13243243243243244,0.10810810810810811,0.12432432432432432
17 18:00:00,0.863013698630137,73,9,0.1506849315068493,0.13150684931506848,0.1232876712328767,0.12876712328767123
17 18:20:00,0.8405797101449275,69,6,0.13043478260869565,0.1,0.08695652173913043,0.09565217391304347
17 18:40:00,0.8709677419354839,62,7,0.11290322580645161,0.11290322580645161,0.11290322580645161,0.11290322580645161
17 19:00:00,0.7714285714285715,70,9,0.21428571428571427,0.1542857142857143,0.12857142857142856,0.1457142857142857
17 19:20:00,0.8409090909090909,44,2,0.09090909090909091,0.05909090909090909,0.045454545454545456,0.05454545454545454
17 19:40:00,0.8235294117647058,51,10,0.3333333333333333,0.2372549019607843,0.19607843137254902,0.2235294117647059
17 20:00:00,0.918918918918919,37,4,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811
17 20:20:00,1.0,29,1,0.06896551724137931,0.04482758620689655,0.034482758620689655,0.041379310344827586
17 20:40:00,0.9375,16,1,0.0625,0.0625,0.0625,0.0625
18 08:00:00,0.8571428571428571,7,1,0.2857142857142857,0.18571428571428572,0.14285714285714285,0.17142857142857143
18 08:20:00,0.8947368421052632,19,2,0.21052631578947367,0.1368421052631579,0.10526315789473684,0.12631578947368421
18 08:40:00,0.8928571428571429,28,1,0.07142857142857142,0.04642857142857143,0.03571428571428571,0.04285714285714286
18 09:00:00,0.9444444444444444,36,2,0.08333333333333333,0.06388888888888888,0.05555555555555555,0.061111111111111116
18 09:20:00,0.8717948717948718,39,5,0.15384615384615385,0.1358974358974359,0.1282051282051282,0.13333333333333333
18 09:40:00,0.9318181818181818,44,5,0.18181818181818182,0.1340909090909091,0.11363636363636363,0.12727272727272726
18 10:00:00,0.9242424242424242,66,11,0.24242424242424243,0.1893939393939394,0.16666666666666666,0.18181818181818182
18 10:20:00,0.8461538461538461,52,6,0.21153846153846154,0.14423076923076922,0.11538461538461539,0.1346153846153846
18 10:40:00,0.821917808219178,73,9,0.1643835616438356,0.13561643835616438,0.1232876712328767,0.13150684931506848
18 11:00:00,0.7692307692307693,91,19,0.32967032967032966,0.24505494505494507,0.2087912087912088,0.23296703296703297
18 11:20:00,0.6979166666666666,96,14,0.19791666666666666,0.16145833333333334,0.14583333333333334,0.15625
18 11:40:00,0.7971014492753623,69,5,0.11594202898550725,0.0855072463768116,0.07246376811594203,0.08115942028985507
18 12:00:00,0.9344262295081968,61,8,0.19672131147540983,0.15081967213114753,0.13114754098360656,0.14426229508196722
18 12:20:00,0.92,50,2,0.06,0.046,0.04,0.044000000000000004
18 12:40:00,1.0,47,2,0.06382978723404255,0.04893617021276595,0.0425531914893617,0.04680851063829788
18 13:00:00,1.0,36,0,,,,
18 13:20:00,1.0,46,0,,,,
18 13:40:00,0.9354838709677419,31,1,0.06451612903225806,0.041935483870967745,0.03225806451612903,0.03870967741935484
18 14:00:00,0.9230769230769231,39,0,,,,
18 14:20:00,0.9591836734693877,49,1,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
18 14:40:00,0.9393939393939394,66,0,,,,
18 15:00:00,0.9787234042553191,47,1,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
18 15:20:00,0.9818181818181818,55,1,0.03636363636363636,0.023636363636363636,0.01818181818181818,0.021818181818181816
18 15:40:00,0.95,60,2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
18 16:00:00,0.9016393442622951,61,1,0.03278688524590164,0.021311475409836068,0.01639344262295082,0.019672131147540982
18 16:20:00,0.9583333333333334,72,3,0.08333333333333333,0.05416666666666667,0.041666666666666664,0.05
18 16:40:00,0.8939393939393939,66,6,0.13636363636363635,0.10454545454545455,0.09090909090909091,0.09999999999999999
18 17:00:00,0.8977272727272727,88,6,0.10227272727272728,0.07840909090909091,0.06818181818181818,0.075
18 17:20:00,0.9552238805970149,67,3,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.04477611940298507
18 17:40:00,0.8192771084337349,83,19,0.3614457831325301,0.26867469879518074,0.2289156626506024,0.25542168674698795
18 18:00:00,0.9180327868852459,61,13,0.26229508196721313,0.2278688524590164,0.21311475409836064,0.22295081967213115
18 18:20:00,0.8225806451612904,62,9,0.24193548387096775,0.17419354838709677,0.14516129032258066,0.16451612903225804
18 18:40:00,0.8076923076923077,52,6,0.21153846153846154,0.14423076923076922,0.11538461538461539,0.1346153846153846
18 19:00:00,0.8852459016393442,61,6,0.13114754098360656,0.10819672131147541,0.09836065573770492,0.10491803278688525
18 19:20:00,0.8305084745762712,59,14,0.3389830508474576,0.2677966101694915,0.23728813559322035,0.2576271186440678
18 19:40:00,0.918918918918919,37,5,0.16216216216216217,0.14324324324324325,0.13513513513513514,0.14054054054054055
18 20:00:00,0.8611111111111112,36,3,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
18 20:20:00,0.9473684210526315,19,0,,,,
18 20:40:00,0.8181818181818182,22,5,0.45454545454545453,0.29545454545454547,0.22727272727272727,0.2727272727272727
19 08:00:00,1.0,12,1,0.16666666666666666,0.10833333333333334,0.08333333333333333,0.09999999999999999
19 08:20:00,0.8235294117647058,34,2,0.08823529411764706,0.06764705882352941,0.058823529411764705,0.06470588235294118
19 08:40:00,0.9137931034482759,58,5,0.13793103448275862,0.10172413793103449,0.08620689655172414,0.09655172413793103
19 09:00:00,0.813953488372093,86,5,0.08139534883720931,0.06511627906976744,0.05813953488372093,0.06279069767441861
19 09:20:00,0.9058823529411765,85,9,0.15294117647058825,0.12,0.10588235294117647,0.11529411764705884
19 09:40:00,0.9318181818181818,88,8,0.125,0.10113636363636364,0.09090909090909091,0.09772727272727272
19 10:00:00,0.9178082191780822,73,4,0.0958904109589041,0.06712328767123288,0.0547945205479452,0.06301369863013698
19 10:20:00,0.9176470588235294,85,6,0.10588235294117647,0.0811764705882353,0.07058823529411765,0.0776470588235294
19 10:40:00,0.90625,96,7,0.10416666666666667,0.08229166666666667,0.07291666666666667,0.07916666666666666
19 11:00:00,0.946236559139785,93,11,0.21505376344086022,0.14731182795698924,0.11827956989247312,0.13763440860215054
19 11:20:00,0.9875,80,2,0.05,0.0325,0.025,0.03
19 11:40:00,0.9634146341463414,82,3,0.04878048780487805,0.04024390243902439,0.036585365853658534,0.03902439024390244
19 12:00:00,1.0,67,2,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716
19 12:20:00,0.9333333333333333,60,2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
19 12:40:00,0.9264705882352942,68,1,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176
19 13:00:00,1.0,39,0,,,,
19 13:20:00,0.9367088607594937,79,4,0.0759493670886076,0.05822784810126582,0.05063291139240506,0.055696202531645575
19 13:40:00,0.8924731182795699,93,6,0.08602150537634409,0.07096774193548387,0.06451612903225806,0.06881720430107527
19 14:00:00,0.8913043478260869,92,13,0.1956521739130435,0.15760869565217392,0.14130434782608695,0.15217391304347827
19 14:20:00,0.9361702127659575,94,8,0.13829787234042554,0.10106382978723404,0.0851063829787234,0.09574468085106383
19 14:40:00,0.8823529411764706,102,9,0.16666666666666666,0.11176470588235295,0.08823529411764706,0.10392156862745097
19 15:00:00,0.9572649572649573,117,4,0.05982905982905983,0.041880341880341884,0.03418803418803419,0.039316239316239315
19 15:20:00,0.9553571428571429,112,3,0.03571428571428571,0.029464285714285714,0.026785714285714284,0.028571428571428574
19 15:40:00,0.9196428571428571,112,2,0.03571428571428571,0.023214285714285715,0.017857142857142856,0.02142857142857143
19 16:00:00,0.9809523809523809,105,9,0.11428571428571428,0.09428571428571429,0.08571428571428572,0.09142857142857143
19 16:20:00,0.8936170212765957,94,7,0.09574468085106383,0.08085106382978723,0.07446808510638298,0.07872340425531915
19 16:40:00,0.8589743589743589,78,12,0.23076923076923078,0.17692307692307693,0.15384615384615385,0.1692307692307692
19 17:00:00,0.8425925925925926,108,14,0.18518518518518517,0.1462962962962963,0.12962962962962962,0.14074074074074072
19 17:20:00,0.7111111111111111,90,25,0.4222222222222222,0.32111111111111107,0.2777777777777778,0.3066666666666667
19 17:40:00,0.5238095238095238,63,24,0.5555555555555556,0.43333333333333335,0.38095238095238093,0.41587301587301584
19 18:00:00,0.7076923076923077,65,17,0.4,0.3030769230769231,0.26153846153846155,0.28923076923076924
19 18:20:00,0.6326530612244898,49,18,0.5102040816326531,0.4102040816326531,0.3673469387755102,0.39591836734693875
19 18:40:00,0.6744186046511628,43,21,0.7441860465116279,0.5651162790697675,0.4883720930232558,0.5395348837209302
19 19:00:00,0.3333333333333333,75,46,0.92,0.7053333333333334,0.6133333333333333,0.6746666666666666
19 19:20:00,0.49230769230769234,65,27,0.6307692307692307,0.48,0.4153846153846154,0.4584615384615385
19 19:40:00,0.46236559139784944,93,50,0.8064516129032258,0.6182795698924731,0.5376344086021505,0.5913978494623656
19 20:00:00,0.32786885245901637,61,33,0.8524590163934426,0.6344262295081967,0.5409836065573771,0.6032786885245901
19 20:20:00,0.43333333333333335,60,32,0.7833333333333333,0.6083333333333333,0.5333333333333333,0.5833333333333334
19 20:40:00,0.5151515151515151,33,21,1.0909090909090908,0.7727272727272727,0.6363636363636364,0.7272727272727273
20 08:00:00,0.875,16,2,0.1875,0.14375,0.125,0.1375
20 08:20:00,0.95,20,2,0.15,0.11499999999999999,0.1,0.11000000000000001
20 08:40:00,0.8780487804878049,41,0,,,,
20 09:00:00,0.9672131147540983,61,2,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
20 09:20:00,0.987012987012987,77,1,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988
20 09:40:00,0.9693877551020408,98,3,0.05102040816326531,0.036734693877551024,0.030612244897959183,0.03469387755102041
20 10:00:00,0.9532710280373832,107,3,0.037383177570093455,0.0308411214953271,0.028037383177570093,0.029906542056074768
20 10:20:00,0.9587628865979382,97,2,0.030927835051546393,0.023711340206185566,0.020618556701030927,0.022680412371134023
20 10:40:00,0.9583333333333334,120,4,0.041666666666666664,0.035833333333333335,0.03333333333333333,0.035
20 11:00:00,0.9105691056910569,123,5,0.04878048780487805,0.043089430894308944,0.04065040650406504,0.04227642276422764
20 11:20:00,0.8869565217391304,115,10,0.11304347826086956,0.09478260869565218,0.08695652173913043,0.09217391304347826
20 11:40:00,0.9223300970873787,103,6,0.0970873786407767,0.06990291262135923,0.05825242718446602,0.06601941747572815
20 12:00:00,0.8796296296296297,108,7,0.09259259259259259,0.07314814814814816,0.06481481481481481,0.07037037037037036
20 12:20:00,0.9245283018867925,106,14,0.20754716981132076,0.15471698113207547,0.1320754716981132,0.1471698113207547
20 12:40:00,0.9538461538461539,65,3,0.06153846153846154,0.05076923076923077,0.046153846153846156,0.04923076923076923
20 13:00:00,0.9534883720930233,86,11,0.18604651162790697,0.14534883720930233,0.12790697674418605,0.13953488372093023
20 13:20:00,0.8688524590163934,122,20,0.2540983606557377,0.19098360655737706,0.16393442622950818,0.18196721311475408
20 13:40:00,0.9017857142857143,112,10,0.14285714285714285,0.10535714285714286,0.08928571428571429,0.09999999999999999
20 14:00:00,0.9274193548387096,124,15,0.18548387096774194,0.1403225806451613,0.12096774193548387,0.1338709677419355
20 14:20:00,0.8675496688741722,151,28,0.271523178807947,0.21125827814569537,0.18543046357615894,0.20264900662251656
20 14:40:00,0.8536585365853658,164,29,0.2926829268292683,0.21158536585365856,0.17682926829268292,0.19999999999999998
20 15:00:00,0.8539325842696629,178,30,0.2752808988764045,0.200561797752809,0.16853932584269662,0.18988764044943818
20 15:20:00,0.9375,144,8,0.08333333333333333,0.06388888888888888,0.05555555555555555,0.061111111111111116
20 15:40:00,0.9119496855345912,159,28,0.2389937106918239,0.1949685534591195,0.1761006289308176,0.18867924528301888
20 16:00:00,0.8951048951048951,143,21,0.22377622377622378,0.16993006993006993,0.14685314685314685,0.16223776223776223
20 16:20:00,0.8931297709923665,131,16,0.1984732824427481,0.1450381679389313,0.12213740458015267,0.13740458015267176
20 16:40:00,0.9090909090909091,110,9,0.1,0.08727272727272727,0.08181818181818182,0.08545454545454546
20 17:00:00,0.93,100,8,0.11,0.08900000000000001,0.08,0.086
20 17:20:00,0.900990099009901,101,10,0.1485148514851485,0.11386138613861387,0.09900990099009901,0.10891089108910891
20 17:40:00,0.907563025210084,119,24,0.3025210084033613,0.2319327731092437,0.20168067226890757,0.2218487394957983
20 18:00:00,0.8113207547169812,106,26,0.39622641509433965,0.29056603773584905,0.24528301886792453,0.27547169811320754
20 18:20:00,0.7878787878787878,99,16,0.18181818181818182,0.1676767676767677,0.16161616161616163,0.16565656565656564
20 18:40:00,0.8620689655172413,87,14,0.27586206896551724,0.19540229885057472,0.16091954022988506,0.1839080459770115
20 19:00:00,0.7403846153846154,104,16,0.23076923076923078,0.1769230769230769,0.15384615384615385,0.16923076923076924
20 19:20:00,0.9052631578947369,95,17,0.28421052631578947,0.21052631578947367,0.17894736842105263,0.2
20 19:40:00,0.8529411764705882,68,16,0.36764705882352944,0.27499999999999997,0.23529411764705882,0.26176470588235295
20 20:00:00,0.8333333333333334,72,10,0.2222222222222222,0.1638888888888889,0.1388888888888889,0.15555555555555556
20 20:20:00,0.8333333333333334,42,6,0.21428571428571427,0.16428571428571428,0.14285714285714285,0.15714285714285714
20 20:40:00,0.896551724137931,29,3,0.1724137931034483,0.12413793103448276,0.10344827586206896,0.11724137931034483
21 08:00:00,0.95,20,0,,,,
21 08:20:00,0.9743589743589743,39,0,,,,
21 08:40:00,0.9811320754716981,53,2,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377
21 09:00:00,0.96,50,0,,,,
21 09:20:00,0.9345794392523364,107,1,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.009345794392523364
21 09:40:00,1.0,80,3,0.075,0.04875,0.0375,0.045
21 10:00:00,0.9595959595959596,99,3,0.06060606060606061,0.03939393939393939,0.030303030303030304,0.03636363636363636
21 10:20:00,0.9752066115702479,121,2,0.024793388429752067,0.019008264462809916,0.01652892561983471,0.018181818181818184
21 10:40:00,0.8803418803418803,117,10,0.1282051282051282,0.09829059829059829,0.08547008547008547,0.09401709401709402
21 11:00:00,0.9477611940298507,134,11,0.11194029850746269,0.09104477611940298,0.08208955223880597,0.08805970149253732
21 11:20:00,0.9393939393939394,132,12,0.11363636363636363,0.09772727272727273,0.09090909090909091,0.09545454545454546
21 11:40:00,0.8461538461538461,117,18,0.24786324786324787,0.18205128205128207,0.15384615384615385,0.17264957264957265
21 12:00:00,0.975,80,4,0.075,0.057499999999999996,0.05,0.05500000000000001
21 12:20:00,0.9411764705882353,68,5,0.14705882352941177,0.09558823529411764,0.07352941176470588,0.08823529411764706
21 12:40:00,0.9186046511627907,86,5,0.10465116279069768,0.07209302325581396,0.05813953488372093,0.06744186046511627
21 13:00:00,0.925531914893617,94,6,0.09574468085106383,0.07340425531914894,0.06382978723404255,0.0702127659574468
21 13:20:00,0.9223300970873787,103,8,0.1262135922330097,0.09223300970873786,0.07766990291262135,0.08737864077669903
21 13:40:00,0.8840579710144928,138,30,0.2753623188405797,0.23478260869565215,0.21739130434782608,0.2289855072463768
21 14:00:00,0.7964071856287425,167,44,0.39520958083832336,0.3029940119760479,0.2634730538922156,0.2898203592814371
21 14:20:00,0.8273809523809523,168,49,0.3869047619047619,0.3202380952380952,0.2916666666666667,0.3107142857142857
21 14:40:00,0.8941176470588236,170,44,0.4235294117647059,0.30823529411764705,0.25882352941176473,0.2917647058823529
21 15:00:00,0.9192546583850931,161,28,0.2670807453416149,0.20186335403726707,0.17391304347826086,0.19254658385093168
21 15:20:00,0.9171597633136095,169,40,0.3727810650887574,0.2775147928994083,0.23668639053254437,0.263905325443787
21 15:40:00,0.8255813953488372,172,20,0.19186046511627908,0.138953488372093,0.11627906976744186,0.1313953488372093
21 16:00:00,0.9230769230769231,169,12,0.11834319526627218,0.08520710059171598,0.07100591715976332,0.08047337278106509
21 16:20:00,0.8939393939393939,132,19,0.25757575757575757,0.17803030303030304,0.14393939393939395,0.16666666666666666
21 16:40:00,0.9060402684563759,149,13,0.10738255033557047,0.09328859060402685,0.087248322147651,0.0912751677852349
21 17:00:00,0.9099099099099099,111,4,0.06306306306306306,0.044144144144144144,0.036036036036036036,0.04144144144144144
21 17:20:00,0.9108910891089109,101,8,0.10891089108910891,0.08811881188118813,0.07920792079207921,0.08514851485148514
21 17:40:00,0.9,110,19,0.2727272727272727,0.20272727272727273,0.17272727272727273,0.19272727272727272
21 18:00:00,0.8803418803418803,117,19,0.2564102564102564,0.19059829059829062,0.1623931623931624,0.1811965811965812
21 18:20:00,0.8383838383838383,99,18,0.2828282828282828,0.21212121212121213,0.18181818181818182,0.20202020202020202
21 18:40:00,0.9770114942528736,87,7,0.12643678160919541,0.09425287356321839,0.08045977011494253,0.0896551724137931
21 19:00:00,0.8783783783783784,74,6,0.0945945945945946,0.08513513513513513,0.08108108108108109,0.08378378378378379
21 19:20:00,0.9,70,4,0.07142857142857142,0.06142857142857142,0.05714285714285714,0.060000000000000005
21 19:40:00,0.8714285714285714,70,2,0.05714285714285714,0.037142857142857144,0.02857142857142857,0.03428571428571429
21 20:00:00,0.9811320754716981,53,7,0.18867924528301888,0.1490566037735849,0.1320754716981132,0.14339622641509434
21 20:20:00,0.9111111111111111,45,2,0.08888888888888889,0.05777777777777778,0.044444444444444446,0.05333333333333333
21 20:40:00,0.9722222222222222,36,1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
22 08:00:00,0.9,20,1,0.05,0.05,0.05,0.05
22 08:20:00,0.9629629629629629,27,1,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
22 08:40:00,0.9024390243902439,41,1,0.04878048780487805,0.03170731707317073,0.024390243902439025,0.029268292682926828
22 09:00:00,0.9552238805970149,67,1,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358
22 09:20:00,0.984375,64,1,0.03125,0.0203125,0.015625,0.01875
22 09:40:00,0.9711538461538461,104,1,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
22 10:00:00,1.0,88,2,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
22 10:20:00,0.9595959595959596,99,3,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
22 10:40:00,0.9646017699115044,113,4,0.04424778761061947,0.03805309734513274,0.035398230088495575,0.03716814159292035
22 11:00:00,0.9186991869918699,123,14,0.15447154471544716,0.12601626016260162,0.11382113821138211,0.12195121951219512
22 11:20:00,0.8623188405797102,138,19,0.2246376811594203,0.163768115942029,0.13768115942028986,0.15507246376811593
22 11:40:00,0.8775510204081632,98,14,0.23469387755102042,0.1704081632653061,0.14285714285714285,0.16122448979591839
22 12:00:00,0.9090909090909091,88,9,0.14772727272727273,0.1159090909090909,0.10227272727272728,0.11136363636363637
22 12:20:00,0.8461538461538461,65,2,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077
22 12:40:00,0.9803921568627451,51,2,0.0784313725490196,0.050980392156862744,0.0392156862745098,0.047058823529411764
22 13:00:00,1.0,59,0,,,,
22 13:20:00,0.9782608695652174,92,2,0.03260869565217391,0.024999999999999998,0.021739130434782608,0.02391304347826087
22 13:40:00,0.9444444444444444,90,3,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
22 14:00:00,0.937007874015748,127,7,0.07874015748031496,0.062204724409448825,0.05511811023622047,0.05984251968503937
22 14:20:00,0.8873239436619719,142,13,0.1619718309859155,0.11267605633802817,0.09154929577464789,0.1056338028169014
22 14:40:00,0.9054054054054054,148,18,0.17567567567567569,0.13783783783783782,0.12162162162162163,0.13243243243243244
22 15:00:00,0.8291139240506329,158,39,0.379746835443038,0.28670886075949364,0.2468354430379747,0.27341772151898736
22 15:20:00,0.8670886075949367,158,23,0.1962025316455696,0.16075949367088607,0.14556962025316456,0.15569620253164557
22 15:40:00,0.9291338582677166,127,14,0.15748031496062992,0.12440944881889765,0.11023622047244094,0.11968503937007874
22 16:00:00,0.9690721649484536,97,2,0.030927835051546393,0.023711340206185566,0.020618556701030927,0.022680412371134023
22 16:20:00,0.9387755102040817,98,1,0.02040816326530612,0.01326530612244898,0.01020408163265306,0.012244897959183673
22 16:40:00,0.9655172413793104,87,4,0.08045977011494253,0.056321839080459776,0.04597701149425287,0.052873563218390804
22 17:00:00,0.9425287356321839,87,6,0.08045977011494253,0.07241379310344827,0.06896551724137931,0.07126436781609195
22 17:20:00,0.9375,80,8,0.1875,0.12625,0.1,0.11750000000000001
22 17:40:00,0.9710144927536232,69,4,0.08695652173913043,0.06666666666666667,0.057971014492753624,0.063768115942029
22 18:00:00,0.9113924050632911,79,4,0.06329113924050633,0.05443037974683544,0.05063291139240506,0.053164556962025315
22 18:20:00,0.8705882352941177,85,12,0.2235294117647059,0.16588235294117645,0.1411764705882353,0.15764705882352942
22 18:40:00,0.7922077922077922,77,18,0.36363636363636365,0.2727272727272727,0.23376623376623376,0.2597402597402597
22 19:00:00,0.8513513513513513,74,7,0.14864864864864866,0.1108108108108108,0.0945945945945946,0.1054054054054054
22 19:20:00,0.8676470588235294,68,7,0.16176470588235295,0.12058823529411763,0.10294117647058823,0.11470588235294117
22 19:40:00,0.9074074074074074,54,0,,,,
22 20:00:00,0.8378378378378378,37,2,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406
22 20:20:00,0.9512195121951219,41,0,,,,
22 20:40:00,0.9473684210526315,19,2,0.21052631578947367,0.1368421052631579,0.10526315789473684,0.12631578947368421
23 08:00:00,0.8076923076923077,26,2,0.11538461538461539,0.08846153846153845,0.07692307692307693,0.08461538461538462
23 08:20:00,0.9333333333333333,45,4,0.13333333333333333,0.10222222222222221,0.08888888888888889,0.09777777777777778
